datetime,elapsed_s,pressure_hpa
2000/01/01@10:46:40,8922,967.1648
2000/01/01@10:46:42,8924,967.1857
2000/01/01@10:46:43,8925,967.1596
2000/01/01@10:46:44,8926,967.1451
2000/01/01@10:46:45,8927,967.2095
2000/01/01@10:46:46,8928,967.1708
2000/01/01@10:46:47,8929,967.1649
2000/01/01@10:46:48,8930,967.15096
2000/01/01@10:46:49,8931,967.1833
2000/01/01@10:46:50,8932,967.1622
2000/01/01@10:46:51,8933,967.158464
2000/01/01@10:46:52,8934,967.1682
2000/01/01@10:46:53,8935,967.1435
2000/01/01@10:46:55,8937,967.146
2000/01/01@10:46:56,8938,967.157
2000/01/01@10:46:57,8939,967.1907
2000/01/01@10:46:58,8940,967.16584
2000/01/01@10:46:59,8941,967.17668
2000/01/01@10:47:00,8942,967.1845
2000/01/01@10:47:01,8943,967.1731
2000/01/01@10:47:02,8944,967.157
2000/01/01@10:47:03,8945,967.158464
2000/01/01@10:47:04,8946,967.1582
2000/01/01@10:47:05,8947,967.15332
2000/01/01@10:47:06,8948,967.1484
2000/01/01@10:47:08,8950,967.16312
2000/01/01@10:47:09,8951,967.1842
2000/01/01@10:47:10,8952,967.1507
2000/01/01@10:47:11,8953,967.1658
2000/01/01@10:47:12,8954,967.142
2000/01/01@10:47:13,8955,967.15932
2000/01/01@10:47:14,8956,967.14708
2000/01/01@10:47:15,8957,967.161536
2000/01/01@10:47:16,8958,967.1448
2000/01/01@10:47:17,8959,967.1782
2000/01/01@10:47:18,8960,967.163
2000/01/01@10:47:19,8961,967.16048
2000/01/01@10:47:21,8963,967.1319
2000/01/01@10:47:22,8964,967.1468
2000/01/01@10:47:23,8965,967.1305
2000/01/01@10:47:24,8966,967.16184
2000/01/01@10:47:25,8967,967.1579
2000/01/01@10:47:26,8968,967.152064
2000/01/01@10:47:27,8969,967.1802
2000/01/01@10:47:28,8970,967.1742
2000/01/01@10:47:29,8971,967.161536
2000/01/01@10:47:30,8972,967.16652
2000/01/01@10:47:31,8973,967.1317
2000/01/01@10:47:32,8974,967.199168
2000/01/01@10:47:34,8976,967.133
2000/01/01@10:47:35,8977,967.16376
2000/01/01@10:47:36,8978,967.1741
2000/01/01@10:47:37,8979,967.1477
2000/01/01@10:47:38,8980,967.18148
2000/01/01@10:47:39,8981,967.16984
2000/01/01@10:47:40,8982,967.16768
2000/01/01@10:47:41,8983,967.19008
2000/01/01@10:47:42,8984,967.1339
2000/01/01@10:47:43,8985,967.16376
2000/01/01@10:47:44,8986,967.1339
2000/01/01@10:47:46,8988,967.1636
2000/01/01@10:47:47,8989,967.1488
2000/01/01@10:47:48,8990,967.1449
2000/01/01@10:47:49,8991,967.1897
2000/01/01@10:47:50,8992,967.16732
2000/01/01@10:47:51,8993,967.1488
2000/01/01@10:47:52,8994,967.18115
2000/01/01@10:47:53,8995,967.17112
2000/01/01@10:47:54,8996,967.15852
2000/01/01@10:47:55,8997,967.1763
2000/01/01@10:47:56,8998,967.1488
2000/01/01@10:47:57,8999,967.13635
2000/01/01@10:47:59,9001,967.1164
2000/01/01@10:48:00,9002,967.1615
2000/01/01@10:48:01,9003,967.1735
2000/01/01@10:48:02,9004,967.153536
2000/01/01@10:48:03,9005,967.14624
2000/01/01@10:48:04,9006,967.1721
2000/01/01@10:48:05,9007,967.17468
2000/01/01@10:48:06,9008,967.1884
2000/01/01@10:48:07,9009,967.1724
2000/01/01@10:48:08,9010,967.17112
2000/01/01@10:48:09,9011,967.184736
2000/01/01@10:48:10,9012,967.202
2000/01/01@10:48:12,9014,967.1932
2000/01/01@10:48:13,9015,967.1464
2000/01/01@10:48:14,9016,967.21932
2000/01/01@10:48:15,9017,967.1807
2000/01/01@10:48:16,9018,967.148432
2000/01/01@10:48:17,9019,967.17336
2000/01/01@10:48:18,9020,967.1958
2000/01/01@10:48:19,9021,967.1719
2000/01/01@10:48:20,9022,967.165936
2000/01/01@10:48:21,9023,967.1647
2000/01/01@10:48:22,9024,967.20664
2000/01/01@10:48:23,9025,967.1857
2000/01/01@10:48:25,9027,967.1943
2000/01/01@10:48:26,9028,967.184736
2000/01/01@10:48:27,9029,967.1932
2000/01/01@10:48:28,9030,967.19416
2000/01/01@10:48:29,9031,967.1732
2000/01/01@10:48:30,9032,967.2031
2000/01/01@10:48:31,9033,967.2019
2000/01/01@10:48:32,9034,967.2068
2000/01/01@10:48:33,9035,967.1733
2000/01/01@10:48:34,9036,967.1956
2000/01/01@10:48:35,9037,967.162064
2000/01/01@10:48:37,9039,967.154832
2000/01/01@10:48:38,9040,967.1867
2000/01/01@10:48:39,9041,967.1396
2000/01/01@10:48:40,9042,967.162064
2000/01/01@10:48:41,9043,967.15064
2000/01/01@10:48:42,9044,967.1384
2000/01/01@10:48:43,9045,967.14684
2000/01/01@10:48:44,9046,967.1248
2000/01/01@10:48:45,9047,967.1346
2000/01/01@10:48:46,9048,967.1311
2000/01/01@10:48:47,9049,967.1309
2000/01/01@10:48:48,9050,967.134768
2000/01/01@10:48:50,9052,967.12088
2000/01/01@10:48:51,9053,967.1099
2000/01/01@10:48:52,9054,967.1683
2000/01/01@10:48:53,9055,967.1657
2000/01/01@10:48:54,9056,967.1795
2000/01/01@10:48:55,9057,967.209
2000/01/01@10:48:56,9058,967.20168
2000/01/01@10:48:57,9059,967.1905
2000/01/01@10:48:58,9060,967.20016
2000/01/01@10:48:59,9061,967.1729
2000/01/01@10:49:00,9062,967.195568
2000/01/01@10:49:01,9063,967.2103
2000/01/01@10:49:03,9065,967.1867
2000/01/01@10:49:04,9066,967.1878
2000/01/01@10:49:05,9067,967.17416
2000/01/01@10:49:06,9068,967.17052
2000/01/01@10:49:07,9069,967.18284
2000/01/01@10:49:08,9070,967.22264
2000/01/01@10:49:09,9071,967.18552
2000/01/01@10:49:10,9072,967.1692
2000/01/01@10:49:11,9073,967.1928
2000/01/01@10:49:12,9074,967.235
2000/01/01@10:49:13,9075,967.1643
2000/01/01@10:49:15,9077,967.1456
2000/01/01@10:49:16,9078,967.1616
2000/01/01@10:49:17,9079,967.09576
2000/01/01@10:49:18,9080,967.117
2000/01/01@10:49:19,9081,967.14684
2000/01/01@10:49:20,9082,967.1256
2000/01/01@10:49:21,9083,967.1394
2000/01/01@10:49:22,9084,967.1534
2000/01/01@10:49:23,9085,967.1506
2000/01/01@10:49:24,9086,967.14548
2000/01/01@10:49:25,9087,967.19908
2000/01/01@10:49:26,9088,967.1954
2000/01/01@10:49:27,9089,967.19776
2000/01/01@10:49:29,9091,967.1928
2000/01/01@10:49:30,9092,967.1705
2000/01/01@10:49:31,9093,967.18284
2000/01/01@10:49:32,9094,967.1507
2000/01/01@10:49:33,9095,967.1816
2000/01/01@10:49:34,9096,967.1941
2000/01/01@10:49:35,9097,967.1954
2000/01/01@10:49:36,9098,967.1816
2000/01/01@10:49:37,9099,967.18648
2000/01/01@10:49:38,9100,967.1828
2000/01/01@10:49:39,9101,967.19884
2000/01/01@10:49:41,9103,967.17668
2000/01/01@10:49:42,9104,967.211264
2000/01/01@10:49:43,9105,967.2274
2000/01/01@10:49:44,9106,967.1939
2000/01/01@10:49:45,9107,967.17668
2000/01/01@10:49:46,9108,967.19884
2000/01/01@10:49:47,9109,967.195
2000/01/01@10:49:48,9110,967.20152
2000/01/01@10:49:49,9111,967.1657
2000/01/01@10:49:50,9112,967.15688
2000/01/01@10:49:51,9113,967.2014
2000/01/01@10:49:52,9114,967.209
2000/01/01@10:49:54,9116,967.2212
2000/01/01@10:49:55,9117,967.1838
2000/01/01@10:49:56,9118,967.219
2000/01/01@10:49:57,9119,967.17912
2000/01/01@10:49:58,9120,967.171664
2000/01/01@10:49:59,9121,967.1767
2000/01/01@10:50:00,9122,967.20384
2000/01/01@10:50:01,9123,967.1976
2000/01/01@10:50:02,9124,967.18416
2000/01/01@10:50:03,9125,967.21268
2000/01/01@10:50:04,9126,967.183936
2000/01/01@10:50:06,9127,967.1767
2000/01/01@10:50:07,9129,967.1552
2000/01/01@10:50:08,9130,967.15784
2000/01/01@10:50:09,9131,967.15688
2000/01/01@10:50:10,9132,967.159232
2000/01/01@10:50:11,9133,967.171664
2000/01/01@10:50:12,9134,967.157936
2000/01/01@10:50:13,9135,967.14308
2000/01/01@10:50:14,9136,967.159232
2000/01/01@10:50:15,9137,967.1754
2000/01/01@10:50:16,9138,967.2003
2000/01/01@10:50:17,9139,967.1756
2000/01/01@10:50:19,9141,967.159232
2000/01/01@10:50:20,9142,967.1729
2000/01/01@10:50:21,9143,967.14936
2000/01/01@10:50:22,9144,967.1677
2000/01/01@10:50:23,9145,967.1817
2000/01/01@10:50:24,9146,967.1652
2000/01/01@10:50:25,9147,967.19776
2000/01/01@10:50:26,9148,967.17416
2000/01/01@10:50:27,9149,967.1518
2000/01/01@10:50:28,9150,967.16424
2000/01/01@10:50:29,9151,967.205
2000/01/01@10:50:30,9152,967.14576
2000/01/01@10:50:32,9154,967.1867
2000/01/01@10:50:33,9155,967.183936
2000/01/01@10:50:34,9156,967.17896
2000/01/01@10:50:35,9157,967.18648
2000/01/01@10:50:36,9158,967.1941
2000/01/01@10:50:37,9159,967.18416
2000/01/01@10:50:38,9160,967.20264
2000/01/01@10:50:39,9161,967.19024
2000/01/01@10:50:40,9162,967.20384
2000/01/01@10:50:41,9163,967.20152
2000/01/01@10:50:42,9164,967.17268
2000/01/01@10:50:43,9165,967.14532
2000/01/01@10:50:45,9167,967.209
2000/01/01@10:50:46,9168,967.19884
2000/01/01@10:50:47,9169,967.1878
2000/01/01@10:50:48,9170,967.2036
2000/01/01@10:50:49,9171,967.1679
2000/01/01@10:50:50,9172,967.19
2000/01/01@10:50:51,9173,967.17016
2000/01/01@10:50:52,9174,967.17508
2000/01/01@10:50:53,9175,967.2099
2000/01/01@10:50:54,9176,967.16016
2000/01/01@10:50:55,9177,967.17508
2000/01/01@10:50:57,9178,967.17016
2000/01/01@10:50:58,9180,967.1827
2000/01/01@10:50:59,9181,967.1403
2000/01/01@10:51:00,9182,967.157936
2000/01/01@10:51:01,9183,967.2076
2000/01/01@10:51:02,9184,967.18632
2000/01/01@10:51:03,9185,967.1946
2000/01/01@10:51:04,9186,967.1515
2000/01/01@10:51:05,9187,967.1627
2000/01/01@10:51:06,9188,967.18632
2000/01/01@10:51:07,9189,967.178832
2000/01/01@10:51:08,9190,967.1705
2000/01/01@10:51:10,9192,967.2162
2000/01/01@10:51:11,9193,967.16904
2000/01/01@10:51:12,9194,967.20264
2000/01/01@10:51:13,9195,967.19256
2000/01/01@10:51:14,9196,967.1928
2000/01/01@10:51:15,9197,967.19256
2000/01/01@10:51:16,9198,967.1729
2000/01/01@10:51:17,9199,967.1839
2000/01/01@10:51:18,9200,967.17268
2000/01/01@10:51:19,9201,967.19
2000/01/01@10:51:20,9202,967.1652
2000/01/01@10:51:21,9203,967.1714
2000/01/01@10:51:23,9205,967.1506
2000/01/01@10:51:24,9206,967.17632
2000/01/01@10:51:25,9207,967.1889
2000/01/01@10:51:26,9208,967.18664
2000/01/01@10:51:27,9209,967.1703
2000/01/01@10:51:28,9210,967.1941
2000/01/01@10:51:29,9211,967.1817
2000/01/01@10:51:30,9212,967.2199
2000/01/01@10:51:31,9213,967.18008
2000/01/01@10:51:32,9214,967.1665
2000/01/01@10:51:33,9215,967.1738
2000/01/01@10:51:34,9216,967.22376
2000/01/01@10:51:36,9218,967.2112
2000/01/01@10:51:37,9219,967.1688
2000/01/01@10:51:38,9220,967.1692
2000/01/01@10:51:39,9221,967.1443
2000/01/01@10:51:40,9222,967.15784
2000/01/01@10:51:41,9223,967.1814
2000/01/01@10:51:42,9224,967.19732
2000/01/01@10:51:43,9225,967.2087
2000/01/01@10:51:44,9226,967.17016
2000/01/01@10:51:45,9227,967.19
2000/01/01@10:51:46,9228,967.15896
2000/01/01@10:51:48,9229,967.1789
2000/01/01@10:51:49,9231,967.2196
2000/01/01@10:51:50,9232,967.18632
2000/01/01@10:51:51,9233,967.1714
2000/01/01@10:51:52,9234,967.15784
2000/01/01@10:51:53,9235,967.1797
2000/01/01@10:51:54,9236,967.1777
2000/01/01@10:51:55,9237,967.2247
2000/01/01@10:51:56,9238,967.2274
2000/01/01@10:51:57,9239,967.2247
2000/01/01@10:51:58,9240,967.1779
2000/01/01@10:51:59,9241,967.19
2000/01/01@10:52:01,9243,967.2072
2000/01/01@10:52:02,9244,967.17508
2000/01/01@10:52:03,9245,967.22104
2000/01/01@10:52:04,9246,967.17736
2000/01/01@10:52:05,9247,967.1789
2000/01/01@10:52:06,9248,967.17268
2000/01/01@10:52:07,9249,967.1838
2000/01/01@10:52:08,9250,967.174
2000/01/01@10:52:09,9251,967.2049
2000/01/01@10:52:10,9252,967.19632
2000/01/01@10:52:11,9253,967.201232
2000/01/01@10:52:12,9254,967.1651
2000/01/01@10:52:14,9256,967.2236
2000/01/01@10:52:15,9257,967.1962
2000/01/01@10:52:16,9258,967.1749
2000/01/01@10:52:17,9259,967.1976
2000/01/01@10:52:18,9260,967.2171
2000/01/01@10:52:19,9261,967.1939
2000/01/01@10:52:20,9262,967.1922
2000/01/01@10:52:21,9263,967.18136
2000/01/01@10:52:22,9264,967.1962
2000/01/01@10:52:23,9265,967.1827
2000/01/01@10:52:24,9266,967.19
2000/01/01@10:52:25,9267,967.19864
2000/01/01@10:52:27,9269,967.1738
2000/01/01@10:52:28,9270,967.1552
2000/01/01@10:52:29,9271,967.1651
2000/01/01@10:52:30,9272,967.1154
2000/01/01@10:52:31,9273,967.2009
2000/01/01@10:52:32,9274,967.17508
2000/01/01@10:52:33,9275,967.1848
2000/01/01@10:52:34,9276,967.1912
2000/01/01@10:52:35,9277,967.19976
2000/01/01@10:52:36,9278,967.2085
2000/01/01@10:52:37,9279,967.18008
2000/01/01@10:52:38,9280,967.1976
2000/01/01@10:52:40,9282,967.2285
2000/01/01@10:52:41,9283,967.23976
2000/01/01@10:52:42,9284,967.2171
2000/01/01@10:52:43,9285,967.2009
2000/01/01@10:52:44,9286,967.2098
2000/01/01@10:52:45,9287,967.1962
2000/01/01@10:52:46,9288,967.1475
2000/01/01@10:52:47,9289,967.18504
2000/01/01@10:52:48,9290,967.1552
2000/01/01@10:52:49,9291,967.15896
2000/01/01@10:52:50,9292,967.1478
2000/01/01@10:52:51,9293,967.181
2000/01/01@10:52:53,9295,967.19976
2000/01/01@10:52:54,9296,967.2047
2000/01/01@10:52:55,9297,967.1824
2000/01/01@10:52:56,9298,967.1922
2000/01/01@10:52:57,9299,967.187568
2000/01/01@10:52:58,9300,967.2062
2000/01/01@10:52:59,9301,967.1838
2000/01/01@10:53:00,9302,967.15784
2000/01/01@10:53:01,9303,967.18632
2000/01/01@10:53:02,9304,967.172336
2000/01/01@10:53:03,9305,967.1649
2000/01/01@10:53:05,9306,967.1574
2000/01/01@10:53:06,9308,967.1679
2000/01/01@10:53:07,9309,967.1401
2000/01/01@10:53:08,9310,967.1375
2000/01/01@10:53:09,9311,967.1788
2000/01/01@10:53:10,9312,967.1524
2000/01/01@10:53:11,9313,967.1389
2000/01/01@10:53:12,9314,967.17348
2000/01/01@10:53:13,9315,967.1524
2000/01/01@10:53:14,9316,967.1253
2000/01/01@10:53:15,9317,967.099264
2000/01/01@10:53:16,9318,967.1563
2000/01/01@10:53:18,9320,967.12492
2000/01/01@10:53:19,9321,967.13616
2000/01/01@10:53:20,9322,967.0778
2000/01/01@10:53:21,9323,967.13368
2000/01/01@10:53:22,9324,967.1351
2000/01/01@10:53:23,9325,967.134
2000/01/01@10:53:24,9326,967.1574
2000/01/01@10:53:25,9327,967.17
2000/01/01@10:53:26,9328,967.1164
2000/01/01@10:53:27,9329,967.1661
2000/01/01@10:53:28,9330,967.1959
2000/01/01@10:53:29,9331,967.13908
2000/01/01@10:53:31,9332,967.16016
2000/01/01@10:53:32,9334,967.16016
2000/01/01@10:53:33,9335,967.16
2000/01/01@10:53:34,9336,967.1538
2000/01/01@10:53:35,9337,967.1351
2000/01/01@10:53:36,9338,967.16732
2000/01/01@10:53:37,9339,967.194736
2000/01/01@10:53:38,9340,967.12892
2000/01/01@10:53:39,9341,967.1537
2000/01/01@10:53:40,9342,967.144
2000/01/01@10:53:41,9343,967.13656
2000/01/01@10:53:42,9344,967.17128
2000/01/01@10:53:44,9346,967.1664
2000/01/01@10:53:45,9347,967.1574
2000/01/01@10:53:46,9348,967.16732
2000/01/01@10:53:47,9349,967.1611
2000/01/01@10:53:48,9350,967.162336
2000/01/01@10:53:49,9351,967.1959
2000/01/01@10:53:50,9352,967.176
2000/01/01@10:53:51,9353,967.181
2000/01/01@10:53:52,9354,967.1462
2000/01/01@10:53:53,9355,967.1611
2000/01/01@10:53:54,9356,967.1677
2000/01/01@10:53:55,9357,967.17848
2000/01/01@10:53:57,9359,967.1747
2000/01/01@10:53:58,9360,967.15016
2000/01/01@10:53:59,9361,967.1489
2000/01/01@10:54:00,9362,967.1962
2000/01/01@10:54:01,9363,967.222032
2000/01/01@10:54:02,9364,967.1799
2000/01/01@10:54:03,9365,967.1749
2000/01/01@10:54:04,9366,967.2098
2000/01/01@10:54:05,9367,967.168736
2000/01/01@10:54:06,9368,967.1959
2000/01/01@10:54:07,9369,967.1911
2000/01/01@10:54:09,9371,967.2221
2000/01/01@10:54:10,9372,967.1847
2000/01/01@10:54:11,9373,967.21464
2000/01/01@10:54:12,9374,967.2121
2000/01/01@10:54:13,9375,967.1848
2000/01/01@10:54:14,9376,967.1429
2000/01/01@10:54:15,9377,967.1937
2000/01/01@10:54:16,9378,967.18632
2000/01/01@10:54:17,9379,967.19
2000/01/01@10:54:18,9380,967.2209
2000/01/01@10:54:19,9381,967.1799
2000/01/01@10:54:20,9382,967.2036
2000/01/01@10:54:22,9384,967.1779
2000/01/01@10:54:23,9385,967.15392
2000/01/01@10:54:24,9386,967.1922
2000/01/01@10:54:25,9387,967.2075
2000/01/01@10:54:26,9388,967.1764
2000/01/01@10:54:27,9389,967.1814
2000/01/01@10:54:28,9390,967.13656
2000/01/01@10:54:29,9391,967.1738
2000/01/01@10:54:30,9392,967.15784
2000/01/01@10:54:31,9393,967.134
2000/01/01@10:54:32,9394,967.17508
2000/01/01@10:54:33,9395,967.1838
2000/01/01@10:54:35,9397,967.1959
2000/01/01@10:54:36,9398,967.134
2000/01/01@10:54:37,9399,967.15392
2000/01/01@10:54:38,9400,967.1538
2000/01/01@10:54:39,9401,967.1241
2000/01/01@10:54:40,9402,967.13256
2000/01/01@10:54:41,9403,967.17016
2000/01/01@10:54:42,9404,967.118
2000/01/01@10:54:43,9405,967.1788
2000/01/01@10:54:44,9406,967.1475
2000/01/01@10:54:45,9407,967.1651
2000/01/01@10:54:46,9408,967.1117
2000/01/01@10:54:48,9410,967.1664
2000/01/01@10:54:49,9411,967.1811
2000/01/01@10:54:50,9412,967.2036
2000/01/01@10:54:51,9413,967.162336
2000/01/01@10:54:52,9414,967.172336
2000/01/01@10:54:53,9415,967.1502
2000/01/01@10:54:54,9416,967.1699
2000/01/01@10:54:55,9417,967.1714
2000/01/01@10:54:56,9418,967.2036
2000/01/01@10:54:57,9419,967.1679
2000/01/01@10:54:58,9420,967.1911
2000/01/01@10:54:59,9421,967.22488
2000/01/01@10:55:01,9423,967.165168
2000/01/01@10:55:02,9424,967.2022
2000/01/01@10:55:03,9425,967.2099
2000/01/01@10:55:04,9426,967.18
2000/01/01@10:55:05,9427,967.17736
2000/01/01@10:55:06,9428,967.2036
2000/01/01@10:55:07,9429,967.17268
2000/01/01@10:55:08,9430,967.2171
2000/01/01@10:55:09,9431,967.19
2000/01/01@10:55:10,9432,967.2072
2000/01/01@10:55:11,9433,967.176
2000/01/01@10:55:13,9434,967.2121
2000/01/01@10:55:14,9436,967.2022
2000/01/01@10:55:15,9437,967.2071
2000/01/01@10:55:16,9438,967.2033
2000/01/01@10:55:17,9439,967.17
2000/01/01@10:55:18,9440,967.2049
2000/01/01@10:55:19,9441,967.177232
2000/01/01@10:55:20,9442,967.2022
2000/01/01@10:55:21,9443,967.18868
2000/01/01@10:55:22,9444,967.18728
2000/01/01@10:55:23,9445,967.20592
2000/01/01@10:55:24,9446,967.16984
2000/01/01@10:55:25,9447,967.12664
2000/01/01@10:55:27,9449,967.108032
2000/01/01@10:55:28,9450,967.11416
2000/01/01@10:55:29,9451,967.172336
2000/01/01@10:55:30,9452,967.13368
2000/01/01@10:55:31,9453,967.1848
2000/01/01@10:55:32,9454,967.19976
2000/01/01@10:55:33,9455,967.2171
2000/01/01@10:55:34,9456,967.17632
2000/01/01@10:55:35,9457,967.19864
2000/01/01@10:55:36,9458,967.2394
2000/01/01@10:55:37,9459,967.21464
2000/01/01@10:55:39,9461,967.22092
2000/01/01@10:55:40,9462,967.23704
2000/01/01@10:55:41,9463,967.1959
2000/01/01@10:55:42,9464,967.18136
2000/01/01@10:55:43,9465,967.17128
2000/01/01@10:55:44,9466,967.1933
2000/01/01@10:55:45,9467,967.2098
2000/01/01@10:55:46,9468,967.21332
2000/01/01@10:55:47,9469,967.22576
2000/01/01@10:55:48,9470,967.1909
2000/01/01@10:55:49,9471,967.198336
2000/01/01@10:55:50,9472,967.1714
2000/01/01@10:55:52,9474,967.1922
2000/01/01@10:55:53,9475,967.1688
2000/01/01@10:55:54,9476,967.2022
2000/01/01@10:55:55,9477,967.19368
2000/01/01@10:55:56,9478,967.1565
2000/01/01@10:55:57,9479,967.19368
2000/01/01@10:55:58,9480,967.144
2000/01/01@10:55:59,9481,967.187568
2000/01/01@10:56:00,9482,967.195
2000/01/01@10:56:01,9483,967.2098
2000/01/01@10:56:02,9484,967.1738
2000/01/01@10:56:04,9485,967.172336
2000/01/01@10:56:05,9487,967.19
2000/01/01@10:56:06,9488,967.22708
2000/01/01@10:56:07,9489,967.2171
2000/01/01@10:56:08,9490,967.2098
2000/01/01@10:56:09,9491,967.19256
2000/01/01@10:56:10,9492,967.211
2000/01/01@10:56:11,9493,967.2346
2000/01/01@10:56:12,9494,967.186064
2000/01/01@10:56:13,9495,967.2136
2000/01/01@10:56:14,9496,967.2396
2000/01/01@10:56:15,9497,967.22708
2000/01/01@10:56:17,9499,967.2075
2000/01/01@10:56:18,9500,967.1985
2000/01/01@10:56:19,9501,967.19368
2000/01/01@10:56:20,9502,967.2025
2000/01/01@10:56:21,9503,967.1824
2000/01/01@10:56:22,9504,967.1515
2000/01/01@10:56:23,9505,967.1565
2000/01/01@10:56:24,9506,967.1425
2000/01/01@10:56:25,9507,967.1117
2000/01/01@10:56:26,9508,967.134
2000/01/01@10:56:27,9509,967.162336
2000/01/01@10:56:28,9510,967.195
2000/01/01@10:56:30,9511,967.152832
2000/01/01@10:56:31,9513,967.1353
2000/01/01@10:56:32,9514,967.15784
2000/01/01@10:56:33,9515,967.2
2000/01/01@10:56:34,9516,967.17632
2000/01/01@10:56:35,9517,967.178832
2000/01/01@10:56:36,9518,967.20624
2000/01/01@10:56:37,9519,967.1939
2000/01/01@10:56:38,9520,967.1827
2000/01/01@10:56:39,9521,967.187568
2000/01/01@10:56:40,9522,967.2049
2000/01/01@10:56:41,9523,967.2112
2000/01/01@10:56:43,9525,967.176
2000/01/01@10:56:44,9526,967.2171
2000/01/01@10:56:45,9527,967.17016
2000/01/01@10:56:46,9528,967.18632
2000/01/01@10:56:47,9529,967.2109
2000/01/01@10:56:48,9530,967.2311
2000/01/01@10:56:49,9531,967.2075
2000/01/01@10:56:50,9532,967.2236
2000/01/01@10:56:51,9533,967.2212
2000/01/01@10:56:52,9534,967.1802
2000/01/01@10:56:53,9535,967.1814
2000/01/01@10:56:54,9536,967.22376
2000/01/01@10:56:56,9538,967.2225
2000/01/01@10:56:57,9539,967.1764
2000/01/01@10:56:58,9540,967.1912
2000/01/01@10:56:59,9541,967.19884
2000/01/01@10:57:00,9542,967.1668
2000/01/01@10:57:01,9543,967.1768
2000/01/01@10:57:02,9544,967.199936
2000/01/01@10:57:03,9545,967.18632
2000/01/01@10:57:04,9546,967.19864
2000/01/01@10:57:05,9547,967.178832
2000/01/01@10:57:06,9548,967.1714
2000/01/01@10:57:07,9549,967.1638
2000/01/01@10:57:09,9551,967.21216
2000/01/01@10:57:10,9552,967.17016
2000/01/01@10:57:11,9553,967.17016
2000/01/01@10:57:12,9554,967.1506
2000/01/01@10:57:13,9555,967.1889
2000/01/01@10:57:14,9556,967.16904
2000/01/01@10:57:15,9557,967.157936
2000/01/01@10:57:16,9558,967.1714
2000/01/01@10:57:17,9559,967.1903
2000/01/01@10:57:18,9560,967.1816
2000/01/01@10:57:19,9561,967.1629
2000/01/01@10:57:20,9562,967.1677
2000/01/01@10:57:22,9564,967.174
2000/01/01@10:57:23,9565,967.187568
2000/01/01@10:57:24,9566,967.19864
2000/01/01@10:57:25,9567,967.1717
2000/01/01@10:57:26,9568,967.2088
2000/01/01@10:57:27,9569,967.2185
2000/01/01@10:57:28,9570,967.17016
2000/01/01@10:57:29,9571,967.18632
2000/01/01@10:57:30,9572,967.1939
2000/01/01@10:57:31,9573,967.15688
2000/01/01@10:57:32,9574,967.1717
2000/01/01@10:57:33,9575,967.16
2000/01/01@10:57:35,9577,967.16408
2000/01/01@10:57:36,9578,967.1456
2000/01/01@10:57:37,9579,967.17016
2000/01/01@10:57:38,9580,967.2
2000/01/01@10:57:39,9581,967.1948
2000/01/01@10:57:40,9582,967.139136
2000/01/01@10:57:41,9583,967.1912
2000/01/01@10:57:42,9584,967.1624
2000/01/01@10:57:43,9585,967.14416
2000/01/01@10:57:44,9586,967.1552
2000/01/01@10:57:45,9587,967.15896
2000/01/01@10:57:47,9589,967.1618
2000/01/01@10:57:48,9590,967.1552
2000/01/01@10:57:49,9591,967.1541
2000/01/01@10:57:50,9592,967.19
2000/01/01@10:57:51,9593,967.1912
2000/01/01@10:57:52,9594,967.16904
2000/01/01@10:57:53,9595,967.20624
2000/01/01@10:57:54,9596,967.1912
2000/01/01@10:57:55,9597,967.1729
2000/01/01@10:57:56,9598,967.1889
2000/01/01@10:57:57,9599,967.1652
2000/01/01@10:57:58,9600,967.1649
2000/01/01@10:58:00,9602,967.128
2000/01/01@10:58:01,9603,967.1627
2000/01/01@10:58:02,9604,967.15688
2000/01/01@10:58:03,9605,967.14532
2000/01/01@10:58:04,9606,967.1665
2000/01/01@10:58:05,9607,967.202736
2000/01/01@10:58:06,9608,967.164
2000/01/01@10:58:07,9609,967.17508
2000/01/01@10:58:08,9610,967.16016
2000/01/01@10:58:09,9611,967.1714
2000/01/01@10:58:10,9612,967.174
2000/01/01@10:58:11,9613,967.1889
2000/01/01@10:58:13,9615,967.1764
2000/01/01@10:58:14,9616,967.14792
2000/01/01@10:58:15,9617,967.159232
2000/01/01@10:58:16,9618,967.152832
2000/01/01@10:58:17,9619,967.1615
